,t_idx,target_ee_pos,target_ee_quat,Kp_pos,Kp_rot,is_converged,iter_conv,pos_overshoot,rot_overshoot,final_pos_err,final_rot_err
31,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],337.4047951142096,337.4047951142096,True,314,0.0,0.0,0.0024774187888669153,0.011473854554590525
32,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],337.4047951142096,379.4733192202058,True,314,0.0,0.0,0.0024920582863170054,0.006341241031818683
33,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],337.4047951142096,426.78705840934134,True,315,0.0,0.0,0.002481634486879798,0.003200578430944821
34,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],337.4047951142096,479.99999999999994,True,316,0.0,0.0,0.0024777781579216488,0.0014787346706613333
35,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],379.4733192202058,300.0000000000001,True,315,0.0,0.0,0.001278884112033468,0.01930950037632728
36,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],379.4733192202058,337.4047951142096,True,283,0.0,0.0,0.0021592759029596662,0.017721866375709428
37,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],379.4733192202058,379.4733192202058,True,280,0.0,0.0,0.0022756618141187104,0.010860416445921433
38,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],379.4733192202058,426.78705840934134,True,281,0.0,0.0,0.0022618639461171714,0.005880994499606371
39,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],379.4733192202058,479.99999999999994,True,281,0.0,0.0,0.0022830064984933622,0.002992891179084364
40,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],426.78705840934134,300.0000000000001,True,316,0.0,0.0,0.0005995380771716177,0.019281393044767118
41,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],426.78705840934134,337.4047951142096,True,284,0.0,0.0,0.0010976309282958539,0.01770048434564116
42,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],426.78705840934134,379.4733192202058,True,255,0.0,0.0,0.0018845393476144853,0.01621099777810753
43,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],426.78705840934134,426.78705840934134,True,251,0.0,0.0,0.0020400169706129958,0.010070381571502939
44,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],426.78705840934134,479.99999999999994,True,252,0.0,0.0,0.0020224561427830854,0.0053921178892299155
45,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],479.99999999999994,300.0000000000001,True,317,0.0,0.0,0.0002471450655263169,0.019304557695419628
46,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],479.99999999999994,337.4047951142096,True,284,0.0,0.0,0.0005118354052703356,0.017931252543697148
47,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],479.99999999999994,379.4733192202058,True,256,0.0,0.0,0.0009392177264758311,0.01623025242094125
48,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],479.99999999999994,426.78705840934134,True,230,0.0,0.0,0.0016289774227579014,0.01476908599239324
49,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],479.99999999999994,479.99999999999994,True,226,0.0,0.0,0.0017883448050371852,0.009157260568451632
50,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],300.0000000000001,300.0000000000001,True,508,0.0,0.0,0.0027273423560036326,0.0036168196624881853
51,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],300.0000000000001,337.4047951142096,True,508,0.0,0.0,0.0027382037755654502,0.00151821620147464
52,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],300.0000000000001,379.4733192202058,True,509,0.0,0.0,0.0027242290483456993,0.0005162773163015418
53,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],300.0000000000001,426.78705840934134,True,509,0.0,0.0,0.0027421644558018408,0.00012345512796063755
54,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],300.0000000000001,479.99999999999994,True,510,0.0,0.0,0.002727100144639446,7.748614691138088e-05
55,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],337.4047951142096,300.0000000000001,True,457,0.0,0.0,0.0025258771435935677,0.006538325558076744
56,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],337.4047951142096,337.4047951142096,True,457,0.0,0.0,0.0025347667625026035,0.0030542582709376515
57,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],337.4047951142096,379.4733192202058,True,458,0.0,0.0,0.0025226505121991004,0.0011591287516334364
58,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],337.4047951142096,426.78705840934134,True,458,0.0,0.0,0.002536075289172823,0.0003655088115221253
59,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],337.4047951142096,479.99999999999994,True,459,0.0,0.0,0.002514183558094785,8.930016974360225e-05
60,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],379.4733192202058,300.0000000000001,True,411,0.0,0.0,0.0023297561578300395,0.011242100857899982
61,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],379.4733192202058,337.4047951142096,True,412,0.0,0.0,0.002305939656395299,0.005579712098388925
62,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],379.4733192202058,379.4733192202058,True,412,0.0,0.0,0.0023187030520839284,0.002547375658269641
63,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],379.4733192202058,426.78705840934134,True,413,0.0,0.0,0.002299947235274916,0.0009440204833774645
64,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],379.4733192202058,479.99999999999994,True,413,0.0,0.0,0.002308254849291696,0.0002772481580768486
65,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],426.78705840934134,300.0000000000001,True,371,0.0,0.0,0.002087337055902693,0.017878639562848096
66,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],426.78705840934134,337.4047951142096,True,371,0.0,0.0,0.002097250930725269,0.009582199067045494
67,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],426.78705840934134,379.4733192202058,True,371,0.0,0.0,0.0021065686158863325,0.004731543077622673
68,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],426.78705840934134,426.78705840934134,True,372,0.0,0.0,0.0020816595588322127,0.0019185314429579926
69,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],426.78705840934134,479.99999999999994,True,372,0.0,0.0,0.0020865577580416045,0.000630571508149291
70,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],479.99999999999994,300.0000000000001,True,361,0.0,0.0,0.001095931340612544,0.01912526396741216
71,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],479.99999999999994,337.4047951142096,True,335,0.0,0.0,0.0018487445874305337,0.014829332854153972
72,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],479.99999999999994,379.4733192202058,True,335,0.0,0.0,0.0018614829024189783,0.007635727178714734
73,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],479.99999999999994,426.78705840934134,True,335,0.0,0.0,0.0018688884375554764,0.0034353056441706253
74,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],479.99999999999994,479.99999999999994,True,335,0.0,0.0,0.0018810149041196677,0.001148820080537346
